osm_id,name,lat,lon,hie_visual_detected,hie_confidence,hie_det_lat,hie_det_lon,hie_offset_m,naip_status
225288233,Suburban Community Hospital Heliport,40.1400675,-75.3148712,True,0.695410966873169,40.140083641528925,-75.31487854422433,1.9003305335398402,ok
226590854,,40.0761433,-75.2545218,True,0.7819625735282898,40.076142598194394,-75.25452638582858,0.3979133241371374,ok
228021904,,40.2077924,-75.1521547,False,0.0,,,,ok
231642763,,42.4847454,-71.2015269,True,0.7763367891311646,42.484746101805605,-71.20152214171964,0.39791332017839626,ok
232288561,,41.3631323,-74.6986267,True,0.6432079672813416,41.363133703611204,-74.6986612976636,2.8915923648985413,ok
233811602,,39.2957664,-77.8578262,True,0.6771706938743591,39.29578394514014,-77.85782529314203,1.9524906909933932,ok
234505944,Washington Adventist Hospital Heliport,38.9857329,-77.0016372,True,0.7781441807746887,38.98568658083004,-77.00162997701563,5.188154995549871,ok
235773734,,39.0588659,-76.9573424,True,0.6065512299537659,39.05887432166727,-76.95733426573251,1.1705583174426935,ok
235987309,,39.0343897,-76.8367433,False,0.0,,,,ok
238393559,,39.2177085,-76.0640159,True,0.8025112748146057,39.21771692166727,-76.06402405263984,1.170558317366421,ok
238771564,Bowline Point Heliport,41.2055429,-73.9639371,True,0.6426761746406555,41.205551321667265,-73.96394642816512,1.218980356793989,ok
252742205,,40.6662238,-80.1443321,True,0.6923726201057434,40.66622871263924,-80.14434227755062,1.0174808744095207,ok
252988807,West Jersey Hospital Heliport,39.781302,-74.9221098,True,0.7477016448974609,39.781310421667264,-74.9221098,0.9364466740406843,ok
231642763,,42.4847454,-71.2015269,True,0.7763367891311646,42.484746101805605,-71.20152214171964,0.39791332017839626,ok
232288561,,41.3631323,-74.6986267,True,0.6432079672813416,41.363133703611204,-74.6986612976636,2.8915923648985413,ok
233811602,,39.2957664,-77.8578262,True,0.6771706938743591,39.29578394514014,-77.85782529314203,1.9524906909933932,ok
234505944,Washington Adventist Hospital Heliport,38.9857329,-77.0016372,True,0.7781441807746887,38.98568658083004,-77.00162997701563,5.188154995549871,ok
235773734,,39.0588659,-76.9573424,True,0.6065512299537659,39.05887432166727,-76.95733426573251,1.1705583174426935,ok
235987309,,39.0343897,-76.8367433,False,0.0,,,,ok
238393559,,39.2177085,-76.0640159,True,0.8025112748146057,39.21771692166727,-76.06402405263984,1.170558317366421,ok
238771564,Bowline Point Heliport,41.2055429,-73.9639371,True,0.6426761746406555,41.205551321667265,-73.96394642816512,1.218980356793989,ok
252742205,,40.6662238,-80.1443321,True,0.6923726201057434,40.66622871263924,-80.14434227755062,1.0174808744095207,ok
252988807,West Jersey Hospital Heliport,39.781302,-74.9221098,True,0.7477016448974609,39.781310421667264,-74.9221098,0.9364466740406843,ok
258717618,Western Maryland Health System Heliport,39.6469046,-78.732237,True,0.7512628436088562,39.64690881083363,-78.73220965661069,2.3874798613244246,ok
267917219,,42.451191,-71.374859,True,0.7667605876922607,42.451562956970896,-71.37447283468748,52.10029522111318,ok
280246792,,40.5388515,-74.4767972,True,0.7328881025314331,40.53885992166727,-74.4768018173523,1.0144838875518993,ok
286848463,Oakdale Army Heliport,40.3965476,-80.1580664,True,0.7793766856193542,40.39641706415738,-80.15844237846575,34.99169602951414,ok
297481999,,40.3108385,-79.610359,False,0.0,,,,ok
307733761,Rorer Group Heliport,40.1378019,-75.1913367,True,0.7591569423675537,40.13770505082645,-75.19112005260615,21.33430908594959,ok
309614747,,41.8253294,-71.4101369,True,0.4701261818408966,41.82532659277758,-71.41069632432949,46.355162364910655,ok
309614748,Rhode Island Hospital Heliport,41.8101943,-71.4094664,True,0.7856971025466919,41.81020482708408,-71.40944756861497,1.9509304674343817,ok
309652372,,40.5336035,-74.2977781,True,0.6448264718055725,40.53360560541682,-74.29777902339814,0.24677536638113134,ok
309748980,NYPD Helipad,40.5907031,-73.8795786,False,0.0,,,,ok
258717618,Western Maryland Health System Heliport,39.6469046,-78.732237,True,0.7512628436088562,39.64690881083363,-78.73220965661069,2.3874798613244246,ok
267917219,,42.451191,-71.374859,True,0.7667605876922607,42.451562956970896,-71.37447283468748,52.10029522111318,ok
280246792,,40.5388515,-74.4767972,True,0.7328881025314331,40.53885992166727,-74.4768018173523,1.0144838875518993,ok
286848463,Oakdale Army Heliport,40.3965476,-80.1580664,True,0.7793766856193542,40.39641706415738,-80.15844237846575,34.99169602951414,ok
297481999,,40.3108385,-79.610359,False,0.0,,,,ok
307733761,Rorer Group Heliport,40.1378019,-75.1913367,True,0.7591569423675537,40.13770505082645,-75.19112005260615,21.33430908594959,ok
309614747,,41.8253294,-71.4101369,True,0.4701261818408966,41.82532659277758,-71.41069632432949,46.355162364910655,ok
309614748,Rhode Island Hospital Heliport,41.8101943,-71.4094664,True,0.7856971025466919,41.81020482708408,-71.40944756861497,1.9509304674343817,ok
309652372,,40.5336035,-74.2977781,True,0.6448264718055725,40.53360560541682,-74.29777902339814,0.24677536638113134,ok
309748980,NYPD Helipad,40.5907031,-73.8795786,False,0.0,,,,ok
310596844,,38.9268198,-79.855481,True,0.7498226761817932,38.92682962527847,-79.85548460849104,1.1362391090818846,ok
311682285,,39.4397499,-76.3472089,True,0.6229695081710815,39.43975551444485,-76.3472161698375,0.8828903736473831,ok
313794141,,41.5718507,-75.5059904,True,0.8112269043922424,41.57158541748113,-75.50556826083054,45.86204706228694,ok
314935665,,41.9400852,-73.9062328,True,0.6314881443977356,41.94009221805605,-73.90625544363422,2.0289676984154505,ok
315695741,,41.6262658,-73.8779673,True,0.6802022457122803,41.626473534459215,-73.87809029306368,25.260077024879912,ok
321933864,Bethlehem Energy Center Heliport,42.5946039,-73.7662158,True,0.30061087012290955,42.5947709297341,-73.76618910670676,18.70094888949475,ok
326047343,,40.3384826,-74.598845,True,0.7962601184844971,40.33849172347287,-74.59885789011221,1.490898994532717,ok
334630149,,40.443112,-79.9608002,True,0.6273555159568787,40.443275520706074,-79.96063236799121,23.0722324168689,ok
338409319,,41.309744,-72.9429339,True,0.7430541515350342,41.3097432981944,-72.942892790542,3.434524494603088,ok
355506378,,42.2864485,-71.3607131,False,0.0,,,,ok
310596844,,38.9268198,-79.855481,True,0.7498226761817932,38.92682962527847,-79.85548460849104,1.1362391090818846,ok
311682285,,39.4397499,-76.3472089,True,0.6229695081710815,39.43975551444485,-76.3472161698375,0.8828903736473831,ok
313794141,,41.5718507,-75.5059904,True,0.8112269043922424,41.57158541748113,-75.50556826083054,45.86204706228694,ok
314935665,,41.9400852,-73.9062328,True,0.6314881443977356,41.94009221805605,-73.90625544363422,2.0289676984154505,ok
315695741,,41.6262658,-73.8779673,True,0.6802022457122803,41.626473534459215,-73.87809029306368,25.260077024879912,ok
321933864,Bethlehem Energy Center Heliport,42.5946039,-73.7662158,True,0.30061087012290955,42.5947709297341,-73.76618910670676,18.70094888949475,ok
326047343,,40.3384826,-74.598845,True,0.7962601184844971,40.33849172347287,-74.59885789011221,1.490898994532717,ok
334630149,,40.443112,-79.9608002,True,0.6273555159568787,40.443275520706074,-79.96063236799121,23.0722324168689,ok
338409319,,41.309744,-72.9429339,True,0.7430541515350342,41.3097432981944,-72.942892790542,3.434524494603088,ok
355506378,,42.2864485,-71.3607131,False,0.0,,,,ok
355969302,,41.9700829,-71.6827024,True,0.7561981081962585,41.96986955109594,-71.68319513090418,47.13996764755043,ok
361615643,Anne Arundel Medical Center Heliport,38.9906422,-76.5342436,True,0.7259876728057861,38.99062746208229,-76.53441515777696,14.917363212276676,ok
383908673,Fort Detrick Helipad Heliport,39.4362763,-77.4206479,True,0.6146109104156494,39.436268580138346,-77.42066698237184,1.8499925610312198,ok
384149412,,41.6639952,-70.527304,True,0.6697720289230347,41.663991690971976,-70.52730775771317,0.4996820382852953,ok
384273412,,41.5483101,-72.8007667,True,0.6925406455993652,41.548308696388794,-72.80076388676383,0.2813672097253124,ok
386050642,,41.7323589,-74.3788543,True,0.45760878920555115,41.73234205666547,-74.37884207444323,2.1300017220975813,ok
386201318,,41.9411533,-74.046784,True,0.7739257216453552,41.94115891444485,-74.04679437850619,1.0614209541096573,ok
393898871,,39.8751787,-80.1239581,True,0.47367456555366516,39.87518501625045,-80.12398187628904,2.147087419633159,ok
394143594,Garrett County Memorial Hospital Heliport,39.4128452,-79.4013217,True,0.7533537745475769,39.41285642888969,-79.401332600547,1.560744411288476,ok
396446867,Three Mile Island Number Two Airport,40.1439487,-76.7235993,True,0.7130873203277588,40.14395922708408,-76.72360572656342,1.291745867196533,ok
397787273,Norwalk Hospital Heliport,41.112107,-73.4225292,True,0.7784900069236755,41.11210840361121,-73.42252081661093,0.7194676375397796,ok
402501583,,41.1105701,-74.135665,True,0.595876157283783,41.110582732500895,-74.1356743146587,1.6068847302668028,ok
415422118,,40.7007215,-74.008564,True,0.7540220618247986,40.700649915828244,-74.0089935298505,37.07386016273946,ok
417322237,,39.2595331,-76.5662514,True,0.7223930358886719,39.25954994333453,-76.56624596166554,1.9305342605385314,ok
421326163,,39.563468,-77.2959533,False,0.0,,,,ok
422672866,,41.6648512,-70.5155188,True,0.6964097023010254,41.66484909458318,-70.51552537608546,0.5943137908468232,ok
430817884,Hampshire Memorial Hospital Heliport,39.3335673,-78.6975718,True,0.7607407569885254,39.333572914444844,-78.69756544856354,0.8295470433377349,ok
432088287,Geisinger Wyoming Valley Medical Center Heliport,41.2580367,-75.8089897,True,0.8142690062522888,41.2580374018056,-75.80898409860502,0.4746818928027424,ok
435486435,,40.7657536,-73.2650398,False,0.0,,,,ok
435709856,,40.7262362,-73.2426021,True,0.7841625809669495,40.726258657779375,-73.24255950097789,4.3728701357025574,ok
397787273,Norwalk Hospital Heliport,41.112107,-73.4225292,True,0.7784900069236755,41.11210840361121,-73.42252081661093,0.7194676375397796,ok
402501583,,41.1105701,-74.135665,True,0.595876157283783,41.110582732500895,-74.1356743146587,1.6068847302668028,ok
415422118,,40.7007215,-74.008564,True,0.7540220618247986,40.700649915828244,-74.0089935298505,37.07386016273946,ok
417322237,,39.2595331,-76.5662514,True,0.7223930358886719,39.25954994333453,-76.56624596166554,1.9305342605385314,ok
421326163,,39.563468,-77.2959533,False,0.0,,,,ok
422672866,,41.6648512,-70.5155188,True,0.6964097023010254,41.66484909458318,-70.51552537608546,0.5943137908468232,ok
430817884,Hampshire Memorial Hospital Heliport,39.3335673,-78.6975718,True,0.7607407569885254,39.333572914444844,-78.69756544856354,0.8295470433377349,ok
432088287,Geisinger Wyoming Valley Medical Center Heliport,41.2580367,-75.8089897,True,0.8142690062522888,41.2580374018056,-75.80898409860502,0.4746818928027424,ok
435486435,,40.7657536,-73.2650398,False,0.0,,,,ok
435709856,,40.7262362,-73.2426021,True,0.7841625809669495,40.726258657779375,-73.24255950097789,4.3728701357025574,ok
439953920,,41.290739,-72.4362069,True,0.7688509821891785,41.29074321083363,-72.43620036176453,0.7194676311434538,ok
441085907,,39.0878862,-76.8822556,True,0.5638828277587891,39.08789672708408,-76.88228995881143,3.188085394368181,ok
441922934,,41.9068757,-71.9127462,True,0.8047398328781128,41.90686868194395,-71.91275751592578,1.218980427857688,ok
442099130,,41.8668048,-72.4529242,True,0.555057168006897,41.86681392347287,-72.45295152967357,2.480061590667561,ok
442190230,,41.791697,-73.132365,True,0.6626126766204834,41.791338377335606,-73.13258902880428,43.99011042427947,ok
442332596,,41.5617706,-73.061205,True,0.6058509349822998,41.56176779277758,-73.06123688998372,2.671564233445521,ok
442473119,,40.9561185,-75.1996295,False,0.0,,,,ok
442656873,Landmark Medical Center Heliport,42.00362,-71.4950247,True,0.7536724805831909,42.00396949919152,-71.49474703866154,45.12950857971058,ok
442670358,Westerly Hospital Heliport,41.3623975,-71.8223236,True,0.7446520924568176,41.36240241263924,-71.82231050913998,1.2214757077667808,ok
442701708,Kent County Memorial Hospital Heliport,41.7072485,-71.4775168,True,0.8393754959106445,41.7072492018056,-71.47751962018015,0.24677536514851475,ok
439953920,,41.290739,-72.4362069,True,0.7688509821891785,41.29074321083363,-72.43620036176453,0.7194676311434538,ok
441085907,,39.0878862,-76.8822556,True,0.5638828277587891,39.08789672708408,-76.88228995881143,3.188085394368181,ok
441922934,,41.9068757,-71.9127462,True,0.8047398328781128,41.90686868194395,-71.91275751592578,1.218980427857688,ok
442099130,,41.8668048,-72.4529242,True,0.555057168006897,41.86681392347287,-72.45295152967357,2.480061590667561,ok
442190230,,41.791697,-73.132365,True,0.6626126766204834,41.791338377335606,-73.13258902880428,43.99011042427947,ok
442332596,,41.5617706,-73.061205,True,0.6058509349822998,41.56176779277758,-73.06123688998372,2.671564233445521,ok
442473119,,40.9561185,-75.1996295,False,0.0,,,,ok
442656873,Landmark Medical Center Heliport,42.00362,-71.4950247,True,0.7536724805831909,42.00396949919152,-71.49474703866154,45.12950857971058,ok
442670358,Westerly Hospital Heliport,41.3623975,-71.8223236,True,0.7446520924568176,41.36240241263924,-71.82231050913998,1.2214757077667808,ok
442701708,Kent County Memorial Hospital Heliport,41.7072485,-71.4775168,True,0.8393754959106445,41.7072492018056,-71.47751962018015,0.24677536514851475,ok
442871261,Brattleboro Memorial Hospital Heliport,42.8439183,-72.5670411,True,0.7596296072006226,42.84391479097197,-72.56704014282987,0.39791332225299897,ok
442925680,Southwestern Vermont Heliport,42.8735507,-73.2071935,True,0.3354475200176239,42.873564034306504,-73.20720690681425,1.8417445202326224,ok
443630660,,42.8925127,-71.9411175,True,0.6370078325271606,42.89252252527847,-71.9411175,1.092521119319088,ok
443715748,Bayhealth Medical Center Heliport,39.1513638,-75.5241442,True,0.814022421836853,39.15136590541682,-75.52416501486826,1.8100598568156154,ok
443916651,Queen Anne E R Heliport,38.9675108,-76.1827744,True,0.8126309514045715,38.96752132708408,-76.18277981584447,1.2607299048197815,ok
444051419,Shady Grove Adventist Hospital Heliport,39.0983722,-77.1976049,True,0.2650960683822632,39.09879187975206,-77.19775049450668,48.32797046479155,ok
444138976,Suburban Heliport,38.9974853,-77.1099014,True,0.7153574824333191,38.997495125278476,-77.10987882442544,2.236008040667378,ok
444216737,Baltimore Washington Medical Center Heliport,39.1365881,-76.6197976,True,0.8301066756248474,39.1365881,-76.61979398078269,0.3121488908601122,ok
444298134,Union Memorial Hospital Heliport,39.3290346,-76.61468,True,0.7566342353820801,39.32926759946101,-76.61433523008476,39.37776503457698,ok
449437756,,42.3940348,-74.1349824,True,0.8128998875617981,42.39403620361121,-74.1349843005588,0.22072259650334852,ok
442871261,Brattleboro Memorial Hospital Heliport,42.8439183,-72.5670411,True,0.7596296072006226,42.84391479097197,-72.56704014282987,0.39791332225299897,ok
442925680,Southwestern Vermont Heliport,42.8735507,-73.2071935,True,0.3354475200176239,42.873564034306504,-73.20720690681425,1.8417445202326224,ok
443630660,,42.8925127,-71.9411175,True,0.6370078325271606,42.89252252527847,-71.9411175,1.092521119319088,ok
443715748,Bayhealth Medical Center Heliport,39.1513638,-75.5241442,True,0.814022421836853,39.15136590541682,-75.52416501486826,1.8100598568156154,ok
443916651,Queen Anne E R Heliport,38.9675108,-76.1827744,True,0.8126309514045715,38.96752132708408,-76.18277981584447,1.2607299048197815,ok
444051419,Shady Grove Adventist Hospital Heliport,39.0983722,-77.1976049,True,0.2650960683822632,39.09879187975206,-77.19775049450668,48.32797046479155,ok
444138976,Suburban Heliport,38.9974853,-77.1099014,True,0.7153574824333191,38.997495125278476,-77.10987882442544,2.236008040667378,ok
444216737,Baltimore Washington Medical Center Heliport,39.1365881,-76.6197976,True,0.8301066756248474,39.1365881,-76.61979398078269,0.3121488908601122,ok
444298134,Union Memorial Hospital Heliport,39.3290346,-76.61468,True,0.7566342353820801,39.32926759946101,-76.61433523008476,39.37776503457698,ok
449437756,,42.3940348,-74.1349824,True,0.8128998875617981,42.39403620361121,-74.1349843005588,0.22072259650334852,ok
450680627,,40.8870589,-73.5208023,False,0.0,,,,ok
451445908,,41.4896695,-72.0862998,True,0.7301087379455566,41.48967160541682,-72.08629886310392,0.24677536617204493,ok
456602653,Carroll Hospital Center Heliport,39.558644,-76.990639,True,0.7710767984390259,39.55868891555875,-76.99066175713558,5.361900948607815,ok
460117442,Candlelight Heliport,41.5676371,-73.4602505,False,0.0,,,,ok
460803629,,38.9073666,-75.431807,False,0.0,,,,ok
463315462,War Memorial Hospital Heliport,39.642927,-78.2009997,True,0.8028402328491211,39.64292910541682,-78.20100607975718,0.5943137753199332,ok
463320703,Veterans Affairs Medical Center Heliport,39.415061,-77.913129,True,0.6011507511138916,39.41506661444485,-77.91311083184425,1.680973165916653,ok
463341521,Potomac Valley Hospital Heliport,39.4103932,-79.003238,True,0.8056114912033081,39.41039811263924,-79.0032343666121,0.6291561992832664,ok
464152051,,39.1444596,-80.0627205,True,0.6979354619979858,39.14446591625045,-80.06274040792101,1.8549235397760102,ok
464307667,WHC Helipad 2,38.9285736,-77.0170409,True,0.7540680170059204,38.92890485224578,-77.01663132614091,51.10687675689675,ok
450680627,,40.8870589,-73.5208023,False,0.0,,,,ok
451445908,,41.4896695,-72.0862998,True,0.7301087379455566,41.48967160541682,-72.08629886310392,0.24677536617204493,ok
456602653,Carroll Hospital Center Heliport,39.558644,-76.990639,True,0.7710767984390259,39.55868891555875,-76.99066175713558,5.361900948607815,ok
460117442,Candlelight Heliport,41.5676371,-73.4602505,False,0.0,,,,ok
460803629,,38.9073666,-75.431807,False,0.0,,,,ok
463315462,War Memorial Hospital Heliport,39.642927,-78.2009997,True,0.8028402328491211,39.64292910541682,-78.20100607975718,0.5943137753199332,ok
463320703,Veterans Affairs Medical Center Heliport,39.415061,-77.913129,True,0.6011507511138916,39.41506661444485,-77.91311083184425,1.680973165916653,ok
463341521,Potomac Valley Hospital Heliport,39.4103932,-79.003238,True,0.8056114912033081,39.41039811263924,-79.0032343666121,0.6291561992832664,ok
464152051,,39.1444596,-80.0627205,True,0.6979354619979858,39.14446591625045,-80.06274040792101,1.8549235397760102,ok
464307667,WHC Helipad 2,38.9285736,-77.0170409,True,0.7540680170059204,38.92890485224578,-77.01663132614091,51.10687675689675,ok
464307668,WHC Helipad 1,38.9288689,-77.0166504,True,0.7797466516494751,38.92924647141574,-77.01656018511804,42.70311681917443,ok
464307670,Children's Hospital Heliport,38.9276434,-77.0142103,True,0.741719663143158,38.92764550541682,-77.01426713439375,4.921915895143295,ok
465318059,Johns Hopkins Hospital Critical Care Tower Heliport,39.2960338,-76.5920843,True,0.7593270540237427,39.29629767890765,-76.59177596711076,39.559219968689604,ok
470300717,MPD 2nd Heliport,38.934825,-77.074823,False,0.0,,,,ok
474065692,,40.2824706,-74.8065024,True,0.48278096318244934,40.2824832325009,-74.806506999795,1.457855621853919,ok
474065694,,40.2822387,-74.8149061,True,0.7204357385635376,40.28224010361121,-74.81490518004415,0.1744965345799585,ok
475019345,Meadowlands Sports Complex,40.8152343,-74.0870551,True,0.49218592047691345,40.81523780902803,-74.08707828267248,1.98956655849619,ok
475564664,O and G Heliport,41.7740929,-73.1166758,True,0.40842780470848083,41.7741055325009,-73.1166805051955,1.457855621307471,ok
475722380,,40.5359201,-79.8150633,True,0.7774853706359863,40.53614467779374,-79.81457572893127,48.18020067653501,ok
476012543,,40.7543761,-74.0074365,False,0.0,,,,ok
464307668,WHC Helipad 1,38.9288689,-77.0166504,True,0.7797466516494751,38.92924647141574,-77.01656018511804,42.70311681917443,ok
464307670,Children's Hospital Heliport,38.9276434,-77.0142103,True,0.741719663143158,38.92764550541682,-77.01426713439375,4.921915895143295,ok
465318059,Johns Hopkins Hospital Critical Care Tower Heliport,39.2960338,-76.5920843,True,0.7593270540237427,39.29629767890765,-76.59177596711076,39.559219968689604,ok
470300717,MPD 2nd Heliport,38.934825,-77.074823,False,0.0,,,,ok
474065692,,40.2824706,-74.8065024,True,0.48278096318244934,40.2824832325009,-74.806506999795,1.457855621853919,ok
474065694,,40.2822387,-74.8149061,True,0.7204357385635376,40.28224010361121,-74.81490518004415,0.1744965345799585,ok
475019345,Meadowlands Sports Complex,40.8152343,-74.0870551,True,0.49218592047691345,40.81523780902803,-74.08707828267248,1.98956655849619,ok
475564664,O and G Heliport,41.7740929,-73.1166758,True,0.40842780470848083,41.7741055325009,-73.1166805051955,1.457855621307471,ok
475722380,,40.5359201,-79.8150633,True,0.7774853706359863,40.53614467779374,-79.81457572893127,48.18020067653501,ok
476012543,,40.7543761,-74.0074365,False,0.0,,,,ok
476012544,,40.7545281,-74.0073264,False,0.0,,,,ok
476012546,,40.7551156,-74.0069015,True,0.26097363233566284,40.75511209097198,-74.00689223532147,0.8724826937780937,ok
476012547,,40.7552726,-74.0067889,False,0.0,,,,ok
476012548,,40.7554277,-74.0066814,True,0.2645081877708435,40.75520242040064,-74.00689634155069,30.907585887757975,ok
476230881,Newark Airport Helipad,40.7044123,-74.1680638,True,0.4077920615673065,40.70440738736076,-74.16806842881091,0.6713015824957713,ok
476283934,,42.7443341,-73.8021028,False,0.0,,,,ok
478361119,,41.1731013,-74.035773,True,0.789426326751709,41.17334272112828,-74.03615153589436,41.52661138087757,ok
479981683,Maryland State Police Trooper 6,39.0330628,-76.0182831,True,0.5682572722434998,39.03323825140137,-76.01864720139717,37.00878550709425,ok
482324591,,39.9262915,-74.2972639,True,0.627519428730011,39.9262915,-74.29730691228656,3.667749472684835,ok
482331608,,40.1838879,-74.1180701,False,0.0,,,,ok
476012544,,40.7545281,-74.0073264,False,0.0,,,,ok
476012546,,40.7551156,-74.0069015,True,0.26097363233566284,40.75511209097198,-74.00689223532147,0.8724826937780937,ok
476012547,,40.7552726,-74.0067889,False,0.0,,,,ok
476012548,,40.7554277,-74.0066814,True,0.2645081877708435,40.75520242040064,-74.00689634155069,30.907585887757975,ok
476230881,Newark Airport Helipad,40.7044123,-74.1680638,True,0.4077920615673065,40.70440738736076,-74.16806842881091,0.6713015824957713,ok
476283934,,42.7443341,-73.8021028,False,0.0,,,,ok
478361119,,41.1731013,-74.035773,True,0.789426326751709,41.17334272112828,-74.03615153589436,41.52661138087757,ok
479981683,Maryland State Police Trooper 6,39.0330628,-76.0182831,True,0.5682572722434998,39.03323825140137,-76.01864720139717,37.00878550709425,ok
482324591,,39.9262915,-74.2972639,True,0.627519428730011,39.9262915,-74.29730691228656,3.667749472684835,ok
482331608,,40.1838879,-74.1180701,False,0.0,,,,ok
495251875,,42.5847064,-72.2090827,True,0.6624530553817749,42.5847056981944,-72.20908651272214,0.32175571419576054,ok
495514383,Boston Medical Center – South Heliport,42.0973837,-71.0604684,True,0.8093516230583191,42.0973829981944,-71.06046083342856,0.6291562076447993,ok
500284017,,41.1450361,-80.1681918,True,0.32073691487312317,41.145427707527844,-80.16764567420917,63.145469295598275,ok
502518609,Bluegrass Heliport,39.0633064,-77.8900677,True,0.7482492923736572,39.06330780361121,-77.89003877634092,2.5020636782334553,ok
502765543,,39.059678,-77.8832805,True,0.4296577274799347,39.059685719861655,-77.88329405726842,1.4515762014611369,ok
502802503,,39.0623806,-77.8991748,True,0.7708834409713745,39.06229778693855,-77.89939353230334,21.010436244078875,ok
505193593,,41.5606303,-75.2656488,True,0.36563923954963684,41.56029273150377,-75.26566849640707,37.57166115168223,ok
511869479,Nashua Technology Park Helipad,42.7127207,-71.4577445,True,0.7448170781135559,42.712729121667266,-71.4577445,0.9364466740406843,ok
515950444,Inova Loudoun Hospital Heliport,39.0743531,-77.4790983,True,0.5130268335342407,39.07434608194395,-77.4791263241805,2.541906179045382,ok
517666054,Winchester Medical Center Heliport,39.1954234,-78.1919861,True,0.7819159030914307,39.195432523472874,-78.19201417240639,2.6232579828581097,ok
495251875,,42.5847064,-72.2090827,True,0.6624530553817749,42.5847056981944,-72.20908651272214,0.32175571419576054,ok
495514383,Boston Medical Center – South Heliport,42.0973837,-71.0604684,True,0.8093516230583191,42.0973829981944,-71.06046083342856,0.6291562076447993,ok
500284017,,41.1450361,-80.1681918,True,0.32073691487312317,41.145427707527844,-80.16764567420917,63.145469295598275,ok
502518609,Bluegrass Heliport,39.0633064,-77.8900677,True,0.7482492923736572,39.06330780361121,-77.89003877634092,2.5020636782334553,ok
502765543,,39.059678,-77.8832805,True,0.4296577274799347,39.059685719861655,-77.88329405726842,1.4515762014611369,ok
502802503,,39.0623806,-77.8991748,True,0.7708834409713745,39.06229778693855,-77.89939353230334,21.010436244078875,ok
505193593,,41.5606303,-75.2656488,True,0.36563923954963684,41.56029273150377,-75.26566849640707,37.57166115168223,ok
511869479,Nashua Technology Park Helipad,42.7127207,-71.4577445,True,0.7448170781135559,42.712729121667266,-71.4577445,0.9364466740406843,ok
515950444,Inova Loudoun Hospital Heliport,39.0743531,-77.4790983,True,0.5130268335342407,39.07434608194395,-77.4791263241805,2.541906179045382,ok
517666054,Winchester Medical Center Heliport,39.1954234,-78.1919861,True,0.7819159030914307,39.195432523472874,-78.19201417240639,2.6232579828581097,ok
517715980,Ohio Valley Hospital Heliport,40.4731026,-80.0901994,True,0.5894776582717896,40.473111021667265,-80.09019478717185,1.0144838873740767,ok
523121024,,38.908751,-76.8668715,True,0.7728083729743958,38.90875942166727,-76.8668778132516,1.08412773086522,ok
532063133,Allegheny Power-Hagerstown Corp Ctr Heliport,39.5991918,-77.7643505,True,0.37363773584365845,39.59920022166727,-77.76435323245434,0.965267134029113,ok
532215117,Advanced Helicopter Concepts,39.4131873,-77.379461,True,0.7728425860404968,39.41342731751706,-77.37932110896047,29.26967223309531,ok
539891139,,39.3584093,-74.4346382,True,0.8154395222663879,39.35871528724398,-74.43455650964168,34.74155147787627,ok
544913483,City Hospital Incorporated Heliport,39.4756656,-77.9794852,True,0.6081151962280273,39.47567261805605,-77.97950883916548,2.1738653831775268,ok
551361187,Saint Vincent Outpatient Center Heliport,41.9061574,-79.8466639,True,0.797654926776886,41.90635811640316,-79.84627161898675,39.39538643232403,ok
551523994,DuBois Regional Medical Center Heliport,41.1144328,-78.7739859,True,0.7915345430374146,41.11444122166727,-78.77398496847933,0.9396925990212798,ok
551554100,Guthrie Troy Community Hospital Heliport,41.7937632,-76.7951994,True,0.6765379905700684,41.79375898916637,-76.79516739485344,2.6942627509944317,ok
552185969,Ellwood City Hospital Heliport,40.8689414,-80.2756289,True,0.7537408471107483,40.86894420722242,-80.27562611582415,0.39018611140544085,ok
517715980,Ohio Valley Hospital Heliport,40.4731026,-80.0901994,True,0.5894776582717896,40.473111021667265,-80.09019478717185,1.0144838873740767,ok
523121024,,38.908751,-76.8668715,True,0.7728083729743958,38.90875942166727,-76.8668778132516,1.08412773086522,ok
532063133,Allegheny Power-Hagerstown Corp Ctr Heliport,39.5991918,-77.7643505,True,0.37363773584365845,39.59920022166727,-77.76435323245434,0.965267134029113,ok
532215117,Advanced Helicopter Concepts,39.4131873,-77.379461,True,0.7728425860404968,39.41342731751706,-77.37932110896047,29.26967223309531,ok
539891139,,39.3584093,-74.4346382,True,0.8154395222663879,39.35871528724398,-74.43455650964168,34.74155147787627,ok
544913483,City Hospital Incorporated Heliport,39.4756656,-77.9794852,True,0.6081151962280273,39.47567261805605,-77.97950883916548,2.1738653831775268,ok
551361187,Saint Vincent Outpatient Center Heliport,41.9061574,-79.8466639,True,0.797654926776886,41.90635811640316,-79.84627161898675,39.39538643232403,ok
551523994,DuBois Regional Medical Center Heliport,41.1144328,-78.7739859,True,0.7915345430374146,41.11444122166727,-78.77398496847933,0.9396925990212798,ok
551554100,Guthrie Troy Community Hospital Heliport,41.7937632,-76.7951994,True,0.6765379905700684,41.79375898916637,-76.79516739485344,2.6942627509944317,ok
552185969,Ellwood City Hospital Heliport,40.8689414,-80.2756289,True,0.7537408471107483,40.86894420722242,-80.27562611582415,0.39018611140544085,ok
552225049,Snyder Office Heliport,40.8170937,-79.5648618,False,0.0,,,,ok
