OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC,lat,lon
11527,FD4F16DE-BD27-417E-8039-A208406F9921,PS56,Morris,39-46-45.3480N,077-15-04.9460W,500.0,,HP,GETTYSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,39.77926333333333,-77.25137388888889
11529,991F4C1F-5C90-4D40-97FD-4C589F2233FA,12PA,Helicopter Applicators Inc,39-50-57.7100N,077-11-02.4200W,612.0,,HP,GETTYSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.84936388888889,-77.18400555555556
11530,09C38E4A-DA37-4A6B-9B9C-ED0C78AE45A8,PA14,Battlefield,39-47-05.3470N,077-15-23.9460W,560.0,,HP,GETTYSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.784818611111106,-77.25665166666667
11532,EA7D3249-AFA6-43CE-B8A8-42A73821D98B,37PN,UpMc Hanover Hospital,39-48-28.9500N,076-58-56.4000W,661.0,,HP,HANOVER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.80804166666666,-76.98233333333333
11535,6AE7BE2C-1D41-491D-8893-5C6E3375D7A3,PA95,Turnpike Nr 1,40-12-54.3700N,076-47-24.7000W,348.0,,HP,HARRISBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.21510277777778,-76.79019444444444
11536,79FABE9E-2563-460F-9835-82EBC8AB3915,05PN,State Police Area Iii,40-18-00.3190N,076-51-28.9020W,485.0,,HP,HARRISBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.30008861111111,-76.85802833333332
11537,E8A7C114-FE03-4CDF-BD97-404394657F70,PA48,Penn State Health Holy Spirit,40-15-08.1300N,076-55-14.6500W,486.0,,HP,HARRISBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.25225833333333,-76.92073611111111
11540,DF40AEF0-6CED-40D3-BC9D-8C8C19AEE6E4,5PN9,UpMc Pinnacle,40-15-28.0123N,076-52-51.4290W,457.0,,HP,HARRISBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.25778119444445,-76.88095249999999
11543,CBF392CD-C2F1-4FE8-A2CF-949B56A60382,26PA,Stottle Meml,40-24-12.9000N,077-33-23.7000W,591.0,,HP,HONEY GROVE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.40358333333333,-77.55658333333334
11546,F7BF3614-9044-4369-BD63-A28BCC03A8C7,N48,Horsham Valley Airways Inc,40-12-07.3890N,075-10-41.6250W,250.0,,HP,HORSHAM,PA,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.2020525,-75.17822916666667
11547,DC90E3AE-D461-447C-80F2-A71C5F7A81C7,64PA,Penn Highlands Huntingdon,40-29-39.3900N,078-00-32.9100W,743.3000000000001,,HP,HUNTINGDON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.494275,-78.00914166666666
11549,E80B5863-993D-4DD0-BC84-F760B7F1F1FB,PN42,Practice Football Fld,40-37-30.2380N,079-08-59.1250W,1400.0,,HP,INDIANA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.62506611111111,-79.14975694444445
11550,6261D0E2-103D-4A87-90C5-49A8FCB16BEB,PA91,UpMc Kane,41-40-16.2800N,078-49-04.4700W,2007.0,,HP,KANE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.671188888888885,-78.81790833333334
11552,C6C75143-48A0-4F7E-A293-7F674EAB5CD7,PS17,Marlboro Corporate Park,39-51-28.8500N,075-41-42.1800W,385.0,,HP,KENNETT SQUARE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.85801388888889,-75.69505000000001
11553,00D7218E-8D46-4710-BD53-EF26EC4EE696,81PN,Armstrong County Meml Hospital,40-48-29.5660N,079-33-48.5725W,1141.9,,HP,KITTANNING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.808212777777776,-79.5634923611111
11555,D7E2E696-9DC7-4D7C-A284-BB5597DA07F9,8PA5,Echo 8 Communications Facility,40-48-52.2300N,079-30-22.1600W,1304.0,,HP,KITTANNING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.81450833333333,-79.50615555555555
11559,09E83D6F-9B63-41C2-BBAE-AC00F426A454,1PN5,Lehigh Valley Health Network Kutztown,40-30-24.6500N,075-47-14.3800W,512.0,,HP,KUTZTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.50684722222222,-75.78732777777778
11560,4CE19A9B-F0E6-47B9-B446-5084FA37933C,PA56,UPMC Passavant Cranberry,40-41-01.4800N,080-05-49.6200W,1100.0,,HP,CRANBERRY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.68374444444444,-80.09711666666666
11562,4CF0F5D7-DFA8-4D61-82A6-72EF804DB2CD,PS01,Sterling,40-04-52.6000N,074-53-39.2000W,24.0,,HP,CROYDON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.08127777777778,-74.89422222222223
11567,DF49D533-4EE2-4DC0-9F7E-818A0C48E9D1,49PN,Geisinger,40-58-21.6500N,076-36-17.5400W,600.0,,HP,DANVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.972680555555556,-76.60487222222221
11568,81AD8C81-A6D2-47F0-A707-95D79946D753,79PN,Geisinger Rooftop,40-58-04.4076N,076-36-20.5956W,673.9,,HP,DANVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.967891,-76.60572099999999
11571,56D885D0-482D-4B70-9DAF-B4FBEA22C835,9PS4,Pheasant Run,40-44-58.3510N,075-12-36.6370W,400.0,,HP,EASTON-FORKS TOWNSHIP,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.749541944444445,-75.21017694444444
11572,56CD7439-62AA-453B-8B78-DCE4E8AA3A59,0PS6,Herbst,39-56-58.3560N,076-33-11.8760W,485.0,,HP,EAST PROSPECT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.94954333333333,-76.55329888888889
11575,F61BAA07-6B14-4625-BFCF-9C4ADDC883CE,36PN,Us Army Reserve Center,39-58-00.3960N,075-27-08.7150W,480.0,,HP,EDGEMONT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.96677666666667,-75.45242083333333
11576,24579C6E-3785-4C98-ACD8-A95701602D38,0PS8,UpMc Hamot Bayfront Garage,42-07-58.6400N,080-05-10.4300W,900.0,,HP,ERIE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.132955555555554,-80.08623055555555
11578,0D72D513-8C5C-4A92-A6B2-9644819D6A92,PA79,Tinicum Farms,40-31-45.3680N,075-05-58.6190W,280.0,,HP,ERWINNA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.529268888888886,-75.09961638888889
11585,4FF56E30-A961-4EFD-9E85-01FF26FC5C65,PA80,St Luke's Hospital,40-36-30.6900N,075-23-39.2700W,470.0,,HP,FOUNTAIN HILL,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.608525,-75.39424166666667
11595,7214E8C0-D285-4141-B231-7EBB498280FB,PA28,Excela Health,40-18-02.8116N,079-33-20.8426W,1258.0,,HP,GREENSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.300781,-79.55578961111111
11597,75C75D45-D459-4E8B-BD11-059EAEE907CC,PA46,UpMc Horizon Greenville Hospital,41-24-42.3472N,080-22-23.2698W,1047.0,,HP,GREENVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.41176311111111,-80.37313049999999
11600,A2F455DB-5710-455E-A48D-931A1455A217,PA57,Grove City Medical Ctr,41-10-17.2500N,080-05-05.7000W,1255.0,,HP,GROVE CITY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.171458333333334,-80.08491666666666
11604,03A5E7F1-B59D-47B3-AEED-7A5980C1D452,90PN,Miners Medical Center,40-39-30.0000N,078-42-22.0000W,1825.0,,HP,HASTINGS,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.65833333333333,-78.70611111111111
11605,99059F32-E8F8-4750-A04D-CD730947259A,5PN4,Mahon,40-09-10.7900N,075-04-18.4100W,235.0,,HP,HATBORO,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.15299722222222,-75.07178055555555
11607,23DABC04-E983-4C71-9F78-E678E72293E8,PS22,Lehigh Vally Hospital - Hazleton,40-56-58.8000N,075-57-52.3600W,1670.0,,HP,HAZLETON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.949666666666666,-75.96454444444444
11608,3F7B7183-4E7B-443C-A270-A010F8E09F0E,64PN,Hershey Medical Center,40-15-54.3900N,076-40-30.5600W,465.0,,HP,HERSHEY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.26510833333333,-76.67515555555556
11609,2F9F7E50-B80D-4795-8B41-D8389CC19FFF,8PS5,HMc Hangar,40-15-42.9000N,076-41-04.9500W,421.0,,HP,HERSHEY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.261916666666664,-76.68470833333333
11612,7C2452C5-C376-4B6A-A988-DB7263EE6352,PN32,Indiana Rgnl Medical Center,40-36-24.2600N,079-09-22.0400W,1285.0,,HP,INDIANA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.60673888888889,-79.15612222222222
11619,FB63EDA1-7589-40C8-AB7B-E8266B585A33,33PN,Lackawanna County 911 Center,41-27-20.2300N,075-33-28.2400W,1395.0,,HP,JESSUP,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.455619444444444,-75.55784444444444
11624,5C399ED2-4152-4057-A9BD-7CFA232DE7C7,3PS7,Coxton Lake,41-51-29.0000N,075-26-56.0000W,2110.0,,HP,LAKEWOOD,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.85805555555556,-75.44888888888889
11626,D2A32675-B540-4342-9AD8-8855F5BA6F18,2PS4,Wgal-Tv,40-02-14.2300N,076-20-14.6200W,360.0,,HP,LANCASTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.03728611111111,-76.33739444444444
11627,CF17F501-1131-4258-9888-2B0C86FB0058,5PS1,Lancaster General Hospital,40-02-52.0000N,076-18-12.7100W,462.0,,HP,LANCASTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.047777777777775,-76.30353055555555
11628,77970E08-BB57-4832-9CDB-B6DC98617B4E,6PN2,Lgh-Women and Babies Hospital,40-03-53.8100N,076-21-06.8500W,332.0,,HP,LANCASTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.064947222222216,-76.35190277777777
11630,224FC7F4-BBCF-4756-8C6C-A6C19D2FA808,PS71,St Mary Medical Center,40-12-07.6000N,074-55-21.6200W,140.0,,HP,LANGHORNE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.202111111111115,-74.92267222222223
11631,8AA925C5-9D1F-4E77-8155-526467D976DB,9PS9,St Mary Medical Center,40-12-07.9200N,074-55-22.5800W,150.0,,HP,LANGHORNE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.202200000000005,-74.9229388888889
11632,388359BA-5BDE-4BC5-954B-ED18944A41DF,8PN6,Lansdale Hospital,40-15-08.6000N,075-16-13.2000W,330.0,,HP,LANSDALE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.25238888888889,-75.27033333333333
11633,AE0185A6-164C-491B-ADF1-658C1D631258,60PN,Jefferson Hospital,40-19-05.5500N,079-56-02.5800W,1156.0,,HP,LARGE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.31820833333334,-79.93405
11635,1E345902-3F7C-42C3-A394-ADAFEB80DC74,PA24,Excela Health Latrobe Hospital,40-19-13.0000N,079-23-37.0000W,1039.0,,HP,LATROBE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.32027777777778,-79.39361111111111
11637,12958F52-8A75-427C-B9F8-A2D903510326,PS92,Va Medical Center,40-18-56.2400N,076-24-15.5900W,510.0,,HP,LEBANON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.31562222222222,-76.40433055555556
11639,5725969F-7DFE-445E-B029-9AC80B2A61E1,78PN,Farmington Township Airpark,41-22-24.6800N,079-18-23.7900W,1620.0,,HP,LEEPER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.37352222222222,-79.30660833333333
11641,78739BC5-873C-4351-8291-A561B644E18B,PS72,Haig-K,40-03-53.6500N,075-36-38.9000W,505.0,,HP,LIONVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.064902777777775,-75.61080555555554
11643,6FD23FEF-A418-4F34-90CC-F55853F0A584,4PA4,UpMc Susquehanna Lock Haven,41-07-55.0000N,077-28-15.0000W,720.0,,HP,LOCK HAVEN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.13194444444444,-77.47083333333333
11648,C3B79AD2-4B9C-40C1-A2C5-A0C574DDDC40,1PN4,Fulton County Medical Center,39-56-17.0000N,078-00-27.0000W,956.0,,HP,MCCONNELLSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.93805555555555,-78.0075
11651,678DC404-50F9-4EE1-9111-41B35D3F3AF8,6PS4,Riddle Hospital,39-54-48.9700N,075-25-54.1900W,317.0,,HP,MEDIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.913602777777776,-75.43171944444445
11658,3F270799-31B7-4374-B74D-28EBB3681CFC,22PS,Montrose High School,41-50-36.3100N,075-50-33.3100W,1740.0,,HP,MONTROSE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.84341944444445,-75.8425861111111
11659,2DAEC810-CC84-41AB-8677-6DBD7CB45B6A,5PN0,Lamtec Corp,40-54-54.1200N,075-05-19.6800W,385.0,,HP,MT. BETHEL,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.915033333333334,-75.08879999999999
11662,5BEDA734-630B-450E-BCB3-2D6B92E99AB6,P99,W P H S,40-06-29.1800N,079-32-52.5900W,1090.0,,HP,MOUNT PLEASANT,PA,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.108105555555554,-79.54794166666666
11663,555A3AFD-551B-4105-BFD6-DF4F5F781EA5,PA29,Independence Health Frick Hospital,40-08-43.2580N,079-33-02.1390W,1240.0,,HP,MOUNT PLEASANT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.14534944444444,-79.55059416666667
11671,C1ED2C4A-A7D4-4D99-9DF1-7FAB2761F9DA,72PN,Distribution Center,40-13-40.3190N,077-05-18.9220W,454.0,,HP,NEW KINGSTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.22786638888889,-77.08858944444444
11675,E6DC9BE2-EB3B-404B-BA50-E872FEDA33B8,PN09,UpMc Cole,41-46-17.6700N,077-58-46.3200W,1743.0,,HP,COUDERSPORT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.771575,-77.97953333333334
11677,687A451D-1C51-4E82-899E-B8FC9B6617E2,16PN,Oakdale AHP,40-23-18.2480N,080-09-29.2050W,1265.0,,HP,OAKDALE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,MIL,NOT ANALYZED,0,0,0,0,0,0,40.38840222222222,-80.1581125
11683,D855C210-EDE5-4B22-8B55-9856FBD45054,5PS2,Paoli Meml Hospital,40-02-35.9000N,075-30-00.5000W,474.0,,HP,PAOLI,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.043305555555555,-75.50013888888888
11684,7D71395B-15CE-49FF-8CB0-319E618C030C,9PN9,Perin,40-50-49.3440N,075-14-37.6460W,740.0,,HP,PEN ARGYL,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.84704,-75.24379055555556
11686,2192EF64-D80E-4C87-9AA8-D29B41586689,1PA1,401 City Avenue,40-00-36.7200N,075-12-48.5200W,234.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.0102,-75.21347777777778
11687,966F965E-F4C7-4E10-BFF6-E520F944F2EB,9PA6,State Police Area Six,39-59-45.3600N,075-13-05.2400W,100.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.99593333333333,-75.21812222222222
11688,078161BE-362E-4F9F-B850-6D61A0D4B23C,9PA8,Thomas Jefferson University Hospital,39-56-56.4060N,075-09-30.6390W,253.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.94900166666666,-75.15851083333334
11689,801C3B92-6952-4C7B-973E-3A6DC8EA95F4,56PN,Atlantic Refining & Marketing Corp,39-55-11.4060N,075-11-47.6460W,30.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,39.919835,-75.19656833333333
11690,AF489388-75D1-480C-B476-007E7BFFBA88,9PA9,Lankenau Medical Center,39-59-17.2600N,075-15-34.6000W,221.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.98812777777778,-75.25961111111111
11691,100C5A45-7F97-40AB-842C-3BFA72DFD1A4,9PN2,Childrens Hospital of Philadelphia,39-56-53.8800N,075-11-37.9900W,203.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.948299999999996,-75.19388611111111
11692,27601B6D-2109-4AD3-B673-A608ABD7AB17,12PN,10 Monument,40-00-26.4040N,075-12-55.6470W,230.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.007334444444446,-75.2154575
11693,1D1B62E9-E440-4830-A629-176F0CDFAE93,PS16,Holy Redeemer Hospital,40-06-42.8000N,075-04-52.8000W,200.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.11188888888889,-75.08133333333333
11695,8DDAB664-EB35-45E4-B29B-BC4B0DC346A2,PA16,UpMc Shadyside Hospital,40-27-15.4400N,079-56-22.7800W,1037.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.45428888888889,-79.93966111111112
11696,5ED23E9C-C04E-4234-830F-7C71A7E528FC,PN78,600 Grant Street Rooftop,40-26-31.2480N,079-59-43.1910W,1604.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.44201333333333,-79.99533083333334
11697,21B58BE4-CD9E-4417-AE9A-B0DE829760A3,PN79,Passavant Hospital,40-34-24.1400N,080-00-42.8100W,1330.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.573372222222226,-80.01189166666667
11698,8D855797-C361-4D42-87BC-B25313BCF00B,PN80,West Penn Hospital,40-27-38.8515N,079-56-48.0930W,1007.6,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.46079208333334,-79.9466925
11699,F2C8C73C-E0CA-48BB-96E6-E092AB538B69,PA63,Wpxi-Tv Evergreen Road,40-29-42.2600N,080-00-38.8100W,1106.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.49507222222222,-80.01078055555556
11700,D88FD528-56E2-49B1-8FF5-6368A00A0DB7,46PA,UpMc St Margaret,40-29-19.0300N,079-53-43.3800W,761.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.488619444444446,-79.89538333333334
11701,71467450-AE08-44E5-A898-A96281AEE75B,6PN6,Henke,40-24-06.7900N,080-18-42.4300W,1255.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.40188611111111,-80.3117861111111
11702,B7BF1D6A-19AE-4FAF-80F9-25EC8DDF65CF,42PN,Allegheny General Hospital Emergency,40-27-22.6336N,080-00-14.9962W,804.1,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.456287111111116,-80.0041656111111
11703,E28777DD-62CF-4A53-882B-646A63E39F20,PN60,Motola's Paving,40-50-15.9000N,075-41-49.9800W,433.0,,HP,LEHIGHTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.83775,-75.69721666666668
11706,6ED6A0EF-D7BE-468B-BCC7-118CF93387E5,5PS7,Evangelical Community Hospital East,40-58-45.3050N,076-53-08.8740W,495.0,,HP,LEWISBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.97925138888889,-76.88579833333334
11709,8182FFF2-B0C9-4BCD-92C5-6DA9E51951F1,5PN6,Geisinger-Lewistown Hospital,40-37-05.0300N,077-34-00.9600W,599.0,,HP,LEWISTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.61806388888889,-77.56693333333332
11710,271654BC-601E-4E9A-89C4-564EE289621E,12PS,Siple,39-43-25.6000N,075-52-53.0000W,419.0,,HP,LEWISVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.72377777777778,-75.88138888888888
11714,CF0DF1DF-D47F-452A-96E4-B7ACCB26F301,PA37,Sci-Mahanoy,40-47-43.8700N,076-10-37.2800W,1500.0,,HP,MAHANOY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.795519444444444,-76.17702222222222
11717,0E0B8F21-0936-4765-9947-CCCFD97FEE45,7PN9,East Forest Junior/Senior High School,41-28-30.0300N,079-07-33.9900W,1751.0,,HP,MARIENVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.475008333333335,-79.12610833333332
11719,B8279D0D-D9CC-4432-BA86-2608CCA42A39,54PA,Pine Bottom,40-14-17.2600N,078-18-20.1100W,1504.0,,HP,MARTINSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.23812777777778,-78.30558611111111
11720,F3BE54B0-68C2-4D0C-91A1-F99DEF6BCBA4,4PN3,Gallatin Fuel,39-51-59.2740N,079-57-02.1970W,980.0,,HP,MASONTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.866465,-79.95061027777778
11722,FA7E70AD-5C7F-410F-B108-841C5F9AED3C,45PA,Meadville Medical Center,41-38-31.2068N,080-08-42.1809W,1138.0,,HP,MEADVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.64200188888889,-80.14505025000001
11726,059F95CA-E581-44EB-AA4F-31A590F59968,PN86,Goodwill Fire Company Nr 1,40-41-38.1700N,076-15-18.1700W,710.0,,HP,MINERSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.69393611111111,-76.25504722222222
11727,1E10F9A9-35CD-41E7-93F0-C011699A659D,25PS,Primrose,40-41-21.2800N,076-16-46.5800W,953.0,,HP,MINERSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.68924444444444,-76.27960555555555
